year,suburb,category,total_count,avg_rating,avg_price_AUD,share_within_suburb
2023,NEWTOWN,Bar,4,3.905,32.31,0.041666666666666664
2023,NEWTOWN,Cafe,1,4.187,20.94,0.010416666666666666
2023,NEWTOWN,Chinese,2,3.969,19.63,0.020833333333333332
2023,NEWTOWN,Fast Food,7,4.284,44.85,0.07291666666666667
2023,NEWTOWN,Indian,9,4.242,42.3,0.09375
2023,NEWTOWN,Italian,6,4.346,23.26,0.0625
2023,NEWTOWN,Japanese,5,3.889,40.99,0.052083333333333336
2023,NEWTOWN,Korean,8,3.976,43.65,0.08333333333333333
2023,NEWTOWN,Mediterranean,18,4.204,34.53,0.1875
2023,NEWTOWN,Mexican,4,4.224,26.25,0.041666666666666664
2023,NEWTOWN,Modern Australian,6,4.16,21.3,0.0625
2023,NEWTOWN,Seafood,4,3.729,32.44,0.041666666666666664
2023,NEWTOWN,Thai,11,3.85,30.54,0.11458333333333333
2023,NEWTOWN,Vegetarian,4,4.204,34.5,0.041666666666666664
2023,NEWTOWN,Vietnamese,3,3.847,40.34,0.03125
2023,PADDINGTON,Bakery,9,3.98,35.95,0.12
2023,PADDINGTON,Bar,3,3.593,33.05,0.04
2023,PADDINGTON,Cafe,5,4.014,43.67,0.06666666666666667
2023,PADDINGTON,Chinese,1,3.997,29.34,0.013333333333333334
2023,PADDINGTON,Fast Food,5,4.243,34.02,0.06666666666666667
2023,PADDINGTON,Indian,6,4.317,36.26,0.08
2023,PADDINGTON,Italian,3,4.312,48.42,0.04
2023,PADDINGTON,Japanese,3,4.171,40.69,0.04
2023,PADDINGTON,Korean,6,4.082,35.46,0.08
2023,PADDINGTON,Mediterranean,3,4.059,29.21,0.04
2023,PADDINGTON,Mexican,5,4.22,21.92,0.06666666666666667
2023,PADDINGTON,Modern Australian,12,3.855,28.99,0.16
2023,PADDINGTON,Seafood,4,4.026,33.3,0.05333333333333334
2023,PADDINGTON,Thai,5,4.167,34.76,0.06666666666666667
2023,PADDINGTON,Vegetarian,3,3.71,30.21,0.04
2023,PADDINGTON,Vietnamese,2,3.747,24.37,0.02666666666666667
2023,POTTS POINT,Bakery,1,3.601,22.2,0.024390243902439025
2023,POTTS POINT,Bar,1,3.871,36.97,0.024390243902439025
2023,POTTS POINT,Cafe,2,3.687,36.85,0.04878048780487805
2023,POTTS POINT,Chinese,5,4.063,33.91,0.12195121951219512
2023,POTTS POINT,Fast Food,1,4.169,23.53,0.024390243902439025
2023,POTTS POINT,Indian,2,4.377,30.41,0.04878048780487805
2023,POTTS POINT,Italian,4,4.23,46.82,0.0975609756097561
2023,POTTS POINT,Japanese,1,4.141,30.05,0.024390243902439025
2023,POTTS POINT,Korean,3,4.171,31.6,0.07317073170731707
2023,POTTS POINT,Mexican,9,3.961,34.97,0.21951219512195122
2023,POTTS POINT,Modern Australian,2,4.131,34.72,0.04878048780487805
2023,POTTS POINT,Seafood,5,4.283,29.05,0.12195121951219512
2023,POTTS POINT,Thai,1,4.022,46.08,0.024390243902439025
2023,POTTS POINT,Vegetarian,1,3.774,11.95,0.024390243902439025
2023,POTTS POINT,Vietnamese,3,3.852,48.3,0.07317073170731707
2023,PYRMONT,Bakery,9,4.357,31.01,0.15789473684210525
2023,PYRMONT,Bar,2,3.78,39.28,0.03508771929824561
2023,PYRMONT,Cafe,7,3.769,28.1,0.12280701754385964
2023,PYRMONT,Chinese,3,3.83,36.15,0.05263157894736842
2023,PYRMONT,Fast Food,3,4.285,46.35,0.05263157894736842
2023,PYRMONT,Indian,5,3.646,46.43,0.08771929824561403
2023,PYRMONT,Italian,4,4.41,31.78,0.07017543859649122
2023,PYRMONT,Japanese,3,3.872,45.98,0.05263157894736842
2023,PYRMONT,Korean,1,4.203,27.17,0.017543859649122806
2023,PYRMONT,Mediterranean,1,3.912,41.7,0.017543859649122806
2023,PYRMONT,Mexican,2,4.357,19.84,0.03508771929824561
2023,PYRMONT,Modern Australian,2,4.406,23.49,0.03508771929824561
2023,PYRMONT,Seafood,5,4.038,36.32,0.08771929824561403
2023,PYRMONT,Thai,1,3.596,62.42,0.017543859649122806
2023,PYRMONT,Vegetarian,8,3.997,45.75,0.14035087719298245
2023,PYRMONT,Vietnamese,1,3.856,35.41,0.017543859649122806
2023,RANDWICK,Bakery,21,4.038,30.93,0.07553956834532374
2023,RANDWICK,Bar,19,4.087,28.85,0.0683453237410072
2023,RANDWICK,Cafe,17,3.888,32.26,0.06115107913669065
2023,RANDWICK,Chinese,29,4.29,34.23,0.10431654676258993
2023,RANDWICK,Fast Food,17,3.847,32.72,0.06115107913669065
2023,RANDWICK,Indian,10,3.946,27.94,0.03597122302158273
2023,RANDWICK,Italian,18,4.233,29.49,0.06474820143884892
2023,RANDWICK,Japanese,16,3.89,41.37,0.05755395683453238
2023,RANDWICK,Korean,14,3.909,41.76,0.050359712230215826
2023,RANDWICK,Mediterranean,9,4.283,32.9,0.03237410071942446
2023,RANDWICK,Mexican,12,4.098,32.71,0.04316546762589928
2023,RANDWICK,Modern Australian,21,4.024,30.57,0.07553956834532374
2023,RANDWICK,Seafood,15,3.994,29.17,0.0539568345323741
2023,RANDWICK,Thai,7,4.212,36.69,0.025179856115107913
2023,RANDWICK,Vegetarian,33,4.211,36.26,0.11870503597122302
2023,RANDWICK,Vietnamese,20,4.008,45.22,0.07194244604316546
2023,REDFERN,Bakery,6,4.041,22.83,0.1016949152542373
2023,REDFERN,Bar,5,4.005,25.27,0.0847457627118644
2023,REDFERN,Cafe,1,4.243,24.0,0.01694915254237288
2023,REDFERN,Chinese,5,3.896,28.87,0.0847457627118644
2023,REDFERN,Fast Food,1,4.322,29.08,0.01694915254237288
2023,REDFERN,Indian,2,4.019,33.7,0.03389830508474576
2023,REDFERN,Italian,3,4.04,45.37,0.05084745762711865
2023,REDFERN,Japanese,4,3.85,37.52,0.06779661016949153
2023,REDFERN,Korean,2,4.105,38.75,0.03389830508474576
2023,REDFERN,Mediterranean,1,3.661,31.79,0.01694915254237288
2023,REDFERN,Mexican,2,3.758,42.57,0.03389830508474576
2023,REDFERN,Modern Australian,4,3.984,38.46,0.06779661016949153
2023,REDFERN,Seafood,4,3.794,25.17,0.06779661016949153
2023,REDFERN,Thai,9,4.155,37.73,0.15254237288135594
2023,REDFERN,Vegetarian,6,4.39,23.05,0.1016949152542373
2023,REDFERN,Vietnamese,4,4.109,49.94,0.06779661016949153
2023,ROSEBERY,Bakery,6,3.877,26.23,0.05660377358490566
2023,ROSEBERY,Bar,6,4.692,34.11,0.05660377358490566
2023,ROSEBERY,Cafe,7,3.979,39.34,0.0660377358490566
2023,ROSEBERY,Chinese,3,3.757,26.3,0.02830188679245283
2023,ROSEBERY,Fast Food,4,3.71,40.66,0.03773584905660377
2023,ROSEBERY,Indian,3,4.109,31.68,0.02830188679245283
2023,ROSEBERY,Italian,3,4.151,29.44,0.02830188679245283
2023,ROSEBERY,Japanese,13,4.252,36.05,0.12264150943396226
2023,ROSEBERY,Korean,6,4.043,37.17,0.05660377358490566
2023,ROSEBERY,Mediterranean,13,4.111,36.68,0.12264150943396226
2023,ROSEBERY,Mexican,7,4.05,35.94,0.0660377358490566
2023,ROSEBERY,Modern Australian,3,4.184,35.48,0.02830188679245283
2023,ROSEBERY,Seafood,7,4.236,25.84,0.0660377358490566
2023,ROSEBERY,Thai,15,3.646,28.69,0.14150943396226415
2023,ROSEBERY,Vegetarian,2,4.44,34.57,0.018867924528301886
2023,ROSEBERY,Vietnamese,8,3.573,36.91,0.07547169811320754
2023,ROZELLE,Bakery,6,4.002,24.95,0.05504587155963303
2023,ROZELLE,Bar,6,4.304,35.11,0.05504587155963303
2023,ROZELLE,Cafe,7,3.897,39.02,0.06422018348623854
2023,ROZELLE,Chinese,13,4.053,32.69,0.11926605504587157
2023,ROZELLE,Fast Food,4,4.302,39.64,0.03669724770642202
2023,ROZELLE,Indian,4,4.228,41.98,0.03669724770642202
2023,ROZELLE,Italian,6,3.971,33.54,0.05504587155963303
2023,ROZELLE,Japanese,7,4.057,45.63,0.06422018348623854
2023,ROZELLE,Korean,10,4.052,34.01,0.09174311926605505
2023,ROZELLE,Mediterranean,4,3.572,35.44,0.03669724770642202
2023,ROZELLE,Mexican,13,4.122,20.93,0.11926605504587157
2023,ROZELLE,Modern Australian,5,3.862,27.27,0.045871559633027525
2023,ROZELLE,Seafood,7,3.704,27.47,0.06422018348623854
2023,ROZELLE,Thai,4,4.458,41.4,0.03669724770642202
2023,ROZELLE,Vegetarian,4,4.068,32.27,0.03669724770642202
2023,ROZELLE,Vietnamese,9,4.259,39.07,0.08256880733944955
2023,RUSHCUTTERS BAY,Bakery,1,4.462,36.88,0.14285714285714285
2023,RUSHCUTTERS BAY,Fast Food,1,4.285,80.67,0.14285714285714285
2023,RUSHCUTTERS BAY,Korean,1,4.002,15.35,0.14285714285714285
2023,RUSHCUTTERS BAY,Mexican,1,4.229,33.48,0.14285714285714285
2023,RUSHCUTTERS BAY,Vegetarian,3,3.833,52.74,0.42857142857142855
2023,ST PETERS,Bakery,8,3.848,36.66,0.08
2023,ST PETERS,Bar,8,4.413,35.33,0.08
2023,ST PETERS,Cafe,2,3.929,38.63,0.02
2023,ST PETERS,Chinese,6,3.857,43.73,0.06
2023,ST PETERS,Fast Food,5,3.893,50.96,0.05
2023,ST PETERS,Indian,4,4.201,48.72,0.04
2023,ST PETERS,Italian,9,4.006,35.28,0.09
2023,ST PETERS,Japanese,1,4.087,37.12,0.01
2023,ST PETERS,Korean,13,4.196,50.37,0.13
2023,ST PETERS,Mediterranean,7,3.975,31.02,0.07
2023,ST PETERS,Mexican,9,3.987,22.52,0.09
2023,ST PETERS,Modern Australian,4,3.985,39.82,0.04
2023,ST PETERS,Seafood,8,3.936,40.93,0.08
2023,ST PETERS,Thai,7,4.087,34.39,0.07
2023,ST PETERS,Vegetarian,1,4.245,28.78,0.01
2023,ST PETERS,Vietnamese,8,4.191,26.89,0.08
2023,STANMORE,Bakery,2,4.01,23.07,0.025974025974025976
2023,STANMORE,Bar,4,4.217,38.19,0.05194805194805195
2023,STANMORE,Cafe,2,3.991,21.44,0.025974025974025976
2023,STANMORE,Chinese,4,4.403,39.0,0.05194805194805195
2023,STANMORE,Fast Food,3,4.339,26.91,0.03896103896103896
2023,STANMORE,Indian,2,4.064,22.57,0.025974025974025976
2023,STANMORE,Italian,4,4.314,23.85,0.05194805194805195
2023,STANMORE,Japanese,10,3.997,33.01,0.12987012987012986
2023,STANMORE,Korean,10,4.142,38.32,0.12987012987012986
2023,STANMORE,Mediterranean,1,4.497,39.14,0.012987012987012988
2023,STANMORE,Mexican,8,3.953,30.4,0.1038961038961039
2023,STANMORE,Modern Australian,9,4.153,35.33,0.11688311688311688
2023,STANMORE,Seafood,5,4.094,36.01,0.06493506493506493
2023,STANMORE,Thai,1,3.99,31.96,0.012987012987012988
2023,STANMORE,Vegetarian,9,4.093,26.88,0.11688311688311688
2023,STANMORE,Vietnamese,3,3.94,40.22,0.03896103896103896
2023,SURRY HILLS,Bakery,2,4.139,33.04,0.02631578947368421
2023,SURRY HILLS,Bar,7,4.144,30.14,0.09210526315789473
2023,SURRY HILLS,Cafe,6,4.085,24.71,0.07894736842105263
2023,SURRY HILLS,Chinese,1,4.243,39.14,0.013157894736842105
2023,SURRY HILLS,Fast Food,3,3.818,33.1,0.039473684210526314
2023,SURRY HILLS,Indian,11,4.382,39.96,0.14473684210526316
2023,SURRY HILLS,Italian,1,4.191,28.43,0.013157894736842105
2023,SURRY HILLS,Japanese,4,4.047,19.6,0.05263157894736842
2023,SURRY HILLS,Korean,7,3.679,33.15,0.09210526315789473
2023,SURRY HILLS,Mediterranean,8,4.151,38.42,0.10526315789473684
2023,SURRY HILLS,Mexican,7,3.845,48.48,0.09210526315789473
2023,SURRY HILLS,Modern Australian,6,4.187,33.22,0.07894736842105263
2023,SURRY HILLS,Seafood,1,3.892,33.9,0.013157894736842105
2023,SURRY HILLS,Thai,7,4.023,23.43,0.09210526315789473
2023,SURRY HILLS,Vegetarian,4,4.165,42.09,0.05263157894736842
2023,SURRY HILLS,Vietnamese,1,3.937,24.01,0.013157894736842105
2023,SYDENHAM,Cafe,3,4.188,18.02,0.15
2023,SYDENHAM,Chinese,2,3.988,38.78,0.1
2023,SYDENHAM,Indian,1,4.717,59.12,0.05
2023,SYDENHAM,Italian,1,4.48,13.76,0.05
2023,SYDENHAM,Japanese,1,4.036,10.62,0.05
2023,SYDENHAM,Korean,2,3.795,27.95,0.1
2023,SYDENHAM,Mexican,2,4.044,42.38,0.1
2023,SYDENHAM,Modern Australian,1,3.7,27.21,0.05
2023,SYDENHAM,Seafood,1,3.514,16.42,0.05
2023,SYDENHAM,Thai,4,4.315,42.03,0.2
2023,SYDENHAM,Vegetarian,1,3.925,44.68,0.05
2023,SYDENHAM,Vietnamese,1,3.768,33.96,0.05
2023,SYDNEY,Bakery,10,3.916,42.72,0.057803468208092484
2023,SYDNEY,Bar,9,4.199,34.14,0.05202312138728324
2023,SYDNEY,Cafe,16,4.188,43.14,0.09248554913294797
2023,SYDNEY,Chinese,8,4.055,29.13,0.046242774566473986
2023,SYDNEY,Fast Food,14,3.896,38.88,0.08092485549132948
2023,SYDNEY,Indian,13,4.309,37.09,0.07514450867052024
2023,SYDNEY,Italian,8,4.011,23.51,0.046242774566473986
2023,SYDNEY,Japanese,14,4.049,34.53,0.08092485549132948
2023,SYDNEY,Korean,5,4.2,37.08,0.028901734104046242
2023,SYDNEY,Mediterranean,7,3.983,37.67,0.04046242774566474
2023,SYDNEY,Mexican,7,4.005,38.92,0.04046242774566474
2023,SYDNEY,Modern Australian,22,4.341,32.32,0.12716763005780346
2023,SYDNEY,Seafood,9,3.821,36.38,0.05202312138728324
2023,SYDNEY,Thai,6,4.062,35.32,0.03468208092485549
2023,SYDNEY,Vegetarian,7,3.773,32.09,0.04046242774566474
2023,SYDNEY,Vietnamese,18,3.793,34.87,0.10404624277456648
2023,TEMPE,Bakery,8,3.605,37.72,0.07079646017699115
2023,TEMPE,Bar,10,3.733,41.14,0.08849557522123894
2023,TEMPE,Cafe,18,3.734,31.9,0.1592920353982301
2023,TEMPE,Chinese,7,4.177,37.12,0.061946902654867256
2023,TEMPE,Fast Food,5,3.842,28.22,0.04424778761061947
2023,TEMPE,Indian,9,3.787,29.94,0.07964601769911504
2023,TEMPE,Italian,8,4.02,29.74,0.07079646017699115
2023,TEMPE,Japanese,4,4.156,30.57,0.035398230088495575
2023,TEMPE,Korean,4,3.936,64.3,0.035398230088495575
2023,TEMPE,Mediterranean,6,4.224,42.6,0.05309734513274336
2023,TEMPE,Mexican,1,4.093,18.21,0.008849557522123894
2023,TEMPE,Modern Australian,11,4.034,29.68,0.09734513274336283
2023,TEMPE,Seafood,4,4.064,30.2,0.035398230088495575
2023,TEMPE,Thai,4,3.943,29.27,0.035398230088495575
2023,TEMPE,Vegetarian,9,4.187,36.73,0.07964601769911504
2023,TEMPE,Vietnamese,5,4.08,25.68,0.04424778761061947
2023,THE ROCKS,Bakery,5,3.856,25.63,0.19230769230769232
2023,THE ROCKS,Bar,3,3.849,23.57,0.11538461538461539
2023,THE ROCKS,Cafe,1,4.334,31.03,0.038461538461538464
2023,THE ROCKS,Fast Food,2,4.022,71.17,0.07692307692307693
2023,THE ROCKS,Korean,3,3.321,41.03,0.11538461538461539
2023,THE ROCKS,Mediterranean,5,4.11,24.81,0.19230769230769232
2023,THE ROCKS,Mexican,4,3.981,46.86,0.15384615384615385
2023,THE ROCKS,Modern Australian,1,4.088,25.38,0.038461538461538464
2023,THE ROCKS,Seafood,2,4.609,20.57,0.07692307692307693
2023,ULTIMO,Bakery,2,4.029,57.37,0.058823529411764705
2023,ULTIMO,Bar,1,3.882,16.47,0.029411764705882353
2023,ULTIMO,Cafe,1,4.166,41.93,0.029411764705882353
2023,ULTIMO,Chinese,3,3.988,35.97,0.08823529411764706
2023,ULTIMO,Fast Food,1,4.129,28.63,0.029411764705882353
2023,ULTIMO,Italian,1,4.272,37.39,0.029411764705882353
2023,ULTIMO,Japanese,2,3.925,30.56,0.058823529411764705
2023,ULTIMO,Korean,1,3.617,35.65,0.029411764705882353
2023,ULTIMO,Mediterranean,2,4.12,42.07,0.058823529411764705
2023,ULTIMO,Mexican,6,3.875,37.23,0.17647058823529413
2023,ULTIMO,Modern Australian,6,3.862,47.85,0.17647058823529413
2023,ULTIMO,Seafood,1,4.137,34.08,0.029411764705882353
2023,ULTIMO,Thai,4,3.99,44.02,0.11764705882352941
2023,ULTIMO,Vegetarian,3,3.412,19.92,0.08823529411764706
2023,WATERLOO,Bakery,4,4.373,32.96,0.05194805194805195
2023,WATERLOO,Bar,1,3.661,31.04,0.012987012987012988
2023,WATERLOO,Cafe,5,4.105,31.22,0.06493506493506493
2023,WATERLOO,Chinese,1,4.139,40.23,0.012987012987012988
2023,WATERLOO,Fast Food,5,4.162,45.5,0.06493506493506493
2023,WATERLOO,Indian,9,4.144,28.45,0.11688311688311688
2023,WATERLOO,Italian,7,4.142,26.96,0.09090909090909091
2023,WATERLOO,Korean,9,4.002,39.29,0.11688311688311688
2023,WATERLOO,Mediterranean,17,3.982,36.65,0.22077922077922077
2023,WATERLOO,Mexican,4,4.156,39.89,0.05194805194805195
2023,WATERLOO,Modern Australian,8,4.113,30.39,0.1038961038961039
2023,WATERLOO,Seafood,1,3.138,52.83,0.012987012987012988
2023,WATERLOO,Thai,2,4.87,37.34,0.025974025974025976
2023,WATERLOO,Vegetarian,3,3.859,48.42,0.03896103896103896
2023,WATERLOO,Vietnamese,1,4.053,36.34,0.012987012987012988
2023,WOOLLAHRA,Bakery,5,4.571,46.61,0.08333333333333333
2023,WOOLLAHRA,Bar,3,3.814,24.87,0.05
2023,WOOLLAHRA,Cafe,1,3.901,27.29,0.016666666666666666
2023,WOOLLAHRA,Chinese,7,3.941,36.14,0.11666666666666667
2023,WOOLLAHRA,Indian,1,4.15,35.42,0.016666666666666666
2023,WOOLLAHRA,Italian,6,3.889,53.65,0.1
2023,WOOLLAHRA,Japanese,1,3.919,35.96,0.016666666666666666
2023,WOOLLAHRA,Korean,3,4.114,46.96,0.05
2023,WOOLLAHRA,Mediterranean,10,3.955,38.03,0.16666666666666666
2023,WOOLLAHRA,Modern Australian,4,4.065,68.41,0.06666666666666667
2023,WOOLLAHRA,Seafood,5,4.061,37.42,0.08333333333333333
2023,WOOLLAHRA,Thai,3,4.069,38.36,0.05
2023,WOOLLAHRA,Vegetarian,7,4.25,28.65,0.11666666666666667
2023,WOOLLAHRA,Vietnamese,4,4.193,29.31,0.06666666666666667
2023,WOOLLOOMOOLOO,Bar,1,4.414,35.72,0.0625
2023,WOOLLOOMOOLOO,Chinese,2,4.625,37.93,0.125
2023,WOOLLOOMOOLOO,Fast Food,1,4.203,14.67,0.0625
2023,WOOLLOOMOOLOO,Japanese,1,3.751,59.02,0.0625
2023,WOOLLOOMOOLOO,Korean,2,3.797,59.42,0.125
2023,WOOLLOOMOOLOO,Mediterranean,1,4.131,41.48,0.0625
2023,WOOLLOOMOOLOO,Mexican,1,3.719,43.2,0.0625
2023,WOOLLOOMOOLOO,Seafood,5,4.432,31.64,0.3125
2023,WOOLLOOMOOLOO,Thai,1,4.227,16.32,0.0625
2023,WOOLLOOMOOLOO,Vegetarian,1,4.239,17.77,0.0625
2023,ZETLAND,Bakery,2,3.898,34.81,0.04878048780487805
2023,ZETLAND,Bar,1,3.88,40.02,0.024390243902439025
2023,ZETLAND,Cafe,1,4.203,36.7,0.024390243902439025
2023,ZETLAND,Chinese,3,4.219,54.84,0.07317073170731707
2023,ZETLAND,Fast Food,5,4.209,27.59,0.12195121951219512
2023,ZETLAND,Indian,3,4.197,26.39,0.07317073170731707
2023,ZETLAND,Italian,2,3.955,36.05,0.04878048780487805
2023,ZETLAND,Japanese,2,4.416,27.68,0.04878048780487805
2023,ZETLAND,Korean,2,4.695,11.01,0.04878048780487805
2023,ZETLAND,Mediterranean,1,4.551,61.48,0.024390243902439025
2023,ZETLAND,Mexican,4,3.861,40.53,0.0975609756097561
2023,ZETLAND,Modern Australian,1,4.032,32.61,0.024390243902439025
2023,ZETLAND,Seafood,3,4.169,30.53,0.07317073170731707
2023,ZETLAND,Thai,2,3.95,31.86,0.04878048780487805
2023,ZETLAND,Vegetarian,3,4.019,20.72,0.07317073170731707
2023,ZETLAND,Vietnamese,6,4.137,25.04,0.14634146341463414
2024,ALEXANDRIA,Bakery,9,4.023,35.15,0.046153846153846156
2024,ALEXANDRIA,Bar,10,4.002,33.92,0.05128205128205128
2024,ALEXANDRIA,Cafe,17,4.065,34.48,0.08717948717948718
2024,ALEXANDRIA,Chinese,13,4.095,35.36,0.06666666666666667
2024,ALEXANDRIA,Fast Food,11,4.129,35.27,0.05641025641025641
2024,ALEXANDRIA,Indian,13,4.306,40.9,0.06666666666666667
2024,ALEXANDRIA,Italian,12,4.103,29.3,0.06153846153846154
2024,ALEXANDRIA,Japanese,14,4.042,37.29,0.07179487179487179
2024,ALEXANDRIA,Korean,11,4.05,33.75,0.05641025641025641
2024,ALEXANDRIA,Mediterranean,16,3.994,36.85,0.08205128205128205
2024,ALEXANDRIA,Mexican,11,4.02,43.87,0.05641025641025641
2024,ALEXANDRIA,Modern Australian,17,3.96,35.54,0.08717948717948718
2024,ALEXANDRIA,Seafood,9,4.11,29.81,0.046153846153846156
2024,ALEXANDRIA,Thai,9,4.064,30.48,0.046153846153846156
2024,ALEXANDRIA,Vegetarian,8,3.771,40.49,0.041025641025641026
2024,ALEXANDRIA,Vietnamese,15,4.135,36.12,0.07692307692307693
2024,ANNANDALE,Bakery,2,4.318,33.8,0.02040816326530612
2024,ANNANDALE,Bar,13,4.4,35.99,0.1326530612244898
2024,ANNANDALE,Cafe,5,3.891,35.64,0.05102040816326531
2024,ANNANDALE,Chinese,7,4.172,57.52,0.07142857142857142
2024,ANNANDALE,Fast Food,5,3.982,29.35,0.05102040816326531
2024,ANNANDALE,Indian,5,4.046,25.94,0.05102040816326531
2024,ANNANDALE,Italian,8,3.928,34.87,0.08163265306122448
2024,ANNANDALE,Japanese,7,4.321,53.24,0.07142857142857142
2024,ANNANDALE,Korean,3,3.957,21.78,0.030612244897959183
2024,ANNANDALE,Mediterranean,11,4.126,32.21,0.11224489795918367
2024,ANNANDALE,Mexican,4,4.168,44.82,0.04081632653061224
2024,ANNANDALE,Modern Australian,4,3.939,35.64,0.04081632653061224
2024,ANNANDALE,Seafood,9,4.158,42.88,0.09183673469387756
2024,ANNANDALE,Thai,6,3.827,34.2,0.061224489795918366
2024,ANNANDALE,Vegetarian,6,4.056,37.83,0.061224489795918366
2024,ANNANDALE,Vietnamese,3,4.128,23.47,0.030612244897959183
2024,BALMAIN,Bakery,5,3.926,27.39,0.0625
2024,BALMAIN,Bar,6,4.154,27.06,0.075
2024,BALMAIN,Cafe,6,3.963,18.44,0.075
2024,BALMAIN,Chinese,5,4.305,40.5,0.0625
2024,BALMAIN,Fast Food,4,4.114,49.48,0.05
2024,BALMAIN,Indian,4,4.182,24.71,0.05
2024,BALMAIN,Italian,5,4.151,41.49,0.0625
2024,BALMAIN,Japanese,3,4.135,22.89,0.0375
2024,BALMAIN,Korean,11,4.395,33.7,0.1375
2024,BALMAIN,Mediterranean,3,4.578,21.3,0.0375
2024,BALMAIN,Mexican,2,3.943,25.19,0.025
2024,BALMAIN,Modern Australian,4,4.135,32.22,0.05
2024,BALMAIN,Seafood,5,4.192,41.6,0.0625
2024,BALMAIN,Thai,5,4.12,44.45,0.0625
2024,BALMAIN,Vegetarian,8,4.21,34.74,0.1
2024,BALMAIN,Vietnamese,4,4.091,31.76,0.05
2024,BALMAIN EAST,Bakery,1,4.546,53.47,0.07692307692307693
2024,BALMAIN EAST,Bar,2,4.235,39.92,0.15384615384615385
2024,BALMAIN EAST,Cafe,1,3.334,21.14,0.07692307692307693
2024,BALMAIN EAST,Italian,1,4.183,9.49,0.07692307692307693
2024,BALMAIN EAST,Korean,1,3.612,32.66,0.07692307692307693
2024,BALMAIN EAST,Mediterranean,1,4.82,24.08,0.07692307692307693
2024,BALMAIN EAST,Modern Australian,1,3.555,50.27,0.07692307692307693
2024,BALMAIN EAST,Seafood,3,3.769,61.28,0.23076923076923078
2024,BALMAIN EAST,Thai,1,3.945,39.34,0.07692307692307693
2024,BALMAIN EAST,Vietnamese,1,4.281,34.4,0.07692307692307693
2024,BARANGAROO,Chinese,4,3.38,31.92,0.25
2024,BARANGAROO,Fast Food,2,4.138,46.6,0.125
2024,BARANGAROO,Indian,5,4.086,30.49,0.3125
2024,BARANGAROO,Italian,1,4.593,41.85,0.0625
2024,BARANGAROO,Mediterranean,2,3.685,14.15,0.125
2024,BARANGAROO,Mexican,1,3.858,58.88,0.0625
2024,BARANGAROO,Thai,1,4.311,47.14,0.0625
2024,BEACONSFIELD,Fast Food,1,4.471,34.16,0.125
2024,BEACONSFIELD,Thai,5,4.225,50.17,0.625
2024,BEACONSFIELD,Vietnamese,2,3.667,46.11,0.25
2024,BONDI JUNCTION,Bakery,3,4.379,28.4,0.05172413793103448
2024,BONDI JUNCTION,Bar,4,4.152,31.22,0.06896551724137931
2024,BONDI JUNCTION,Cafe,7,3.812,37.9,0.1206896551724138
2024,BONDI JUNCTION,Chinese,3,4.296,40.94,0.05172413793103448
2024,BONDI JUNCTION,Fast Food,3,3.932,44.2,0.05172413793103448
2024,BONDI JUNCTION,Indian,4,4.359,38.02,0.06896551724137931
2024,BONDI JUNCTION,Italian,3,4.513,39.8,0.05172413793103448
2024,BONDI JUNCTION,Japanese,5,3.945,36.63,0.08620689655172414
2024,BONDI JUNCTION,Korean,1,4.011,43.73,0.017241379310344827
2024,BONDI JUNCTION,Mediterranean,4,4.147,40.54,0.06896551724137931
2024,BONDI JUNCTION,Mexican,8,3.998,31.8,0.13793103448275862
2024,BONDI JUNCTION,Modern Australian,2,4.011,25.07,0.034482758620689655
2024,BONDI JUNCTION,Seafood,1,4.521,68.83,0.017241379310344827
2024,BONDI JUNCTION,Thai,2,4.5,24.06,0.034482758620689655
2024,BONDI JUNCTION,Vegetarian,4,3.821,26.07,0.06896551724137931
2024,BONDI JUNCTION,Vietnamese,4,3.972,49.14,0.06896551724137931
2024,CAMPERDOWN,Bar,1,4.248,26.68,0.014705882352941176
2024,CAMPERDOWN,Cafe,8,4.19,33.4,0.11764705882352941
2024,CAMPERDOWN,Chinese,1,3.803,45.16,0.014705882352941176
2024,CAMPERDOWN,Fast Food,7,3.902,35.11,0.10294117647058823
2024,CAMPERDOWN,Indian,6,4.015,26.26,0.08823529411764706
2024,CAMPERDOWN,Italian,9,3.781,35.38,0.1323529411764706
2024,CAMPERDOWN,Japanese,2,4.3,26.21,0.029411764705882353
2024,CAMPERDOWN,Korean,4,3.783,26.53,0.058823529411764705
2024,CAMPERDOWN,Mediterranean,3,3.682,28.27,0.04411764705882353
2024,CAMPERDOWN,Mexican,3,3.974,39.1,0.04411764705882353
2024,CAMPERDOWN,Modern Australian,1,4.016,23.92,0.014705882352941176
2024,CAMPERDOWN,Seafood,8,4.148,32.08,0.11764705882352941
2024,CAMPERDOWN,Thai,9,4.354,38.94,0.1323529411764706
2024,CAMPERDOWN,Vegetarian,2,4.553,29.42,0.029411764705882353
2024,CAMPERDOWN,Vietnamese,4,4.227,32.13,0.058823529411764705
2024,CENTENNIAL PARK,Bakery,13,3.961,34.83,0.09774436090225563
2024,CENTENNIAL PARK,Bar,7,4.389,30.8,0.05263157894736842
2024,CENTENNIAL PARK,Cafe,8,3.853,37.49,0.06015037593984962
2024,CENTENNIAL PARK,Chinese,8,3.922,30.33,0.06015037593984962
2024,CENTENNIAL PARK,Fast Food,9,4.501,34.03,0.06766917293233082
